county,year,quarter,program,sub_program,approved_budget_kshs,actual_expenditure_kshs,is_total,department_new,program_new,sub_program_new
busia,2021_22,1,"CP 56: Preventive and
Promotive Health services",CSP 56.3:Preventive Services,15500000.0,,False,,"CP 56: Preventive and
Promotive Health services",CSP 56.3:Preventive Services
busia,2021_22,1,"CP 56: Preventive and
Promotive Health services",CSP 56.4: Health promotion unit,96210518.0,,False,,"CP 56: Preventive and
Promotive Health services",CSP 56.4: Health promotion unit
elgeyo,2021_22,1,Community and Environmental Health,,72734046.0,,False,,Community and Environmental Health,
elgeyo,2021_22,1,County Hospitals,,78097163.0,,False,,County Hospitals,
elgeyo,2021_22,1,Emergency Medical Services,,36380000.0,,False,,Emergency Medical Services,
elgeyo,2021_22,1,Emergency Medical Services,,1986053515.0,370806964.0,False,,Emergency Medical Services,
elgeyo,2021_22,1,Emergency Medical Services,,,,False,,Emergency Medical Services,
elgeyo,2021_22,1,Emergency Medical Services,,96178512.0,17213224.0,False,,Emergency Medical Services,
embu,2021_22,1,HEALTH,,,,False,,HEALTH,
embu,2021_22,1,P1: Curative Health Services,"SP1.1: Primary Health
Care",1122363731.0,221699391.0,False,,P1: Curative Health Services,"SP1.1: Primary Health
Care"
embu,2021_22,1,"P2: Preventive and Promotive
Health Services","SP2.1: Health Promo-
tion & Disease Control",461956778.0,91249863.0,False,,"P2: Preventive and Promotive
Health Services","SP2.1: Health Promo-
tion & Disease Control"
embu,2021_22,1,EMBU LEVEL 5 HOSPITAL,,,,False,,EMBU LEVEL 5 HOSPITAL,
embu,2021_22,1,P1: Curative Health Services,"SP1.1: Primary Health
Care",126986207.0,24721162.0,False,,P1: Curative Health Services,"SP1.1: Primary Health
Care"
embu,2021_22,1,"P2: Preventive and Promotive
Health Services","SP2.1: Health Promo-
tion & Disease Control",35581680.0,6926898.0,False,,"P2: Preventive and Promotive
Health Services","SP2.1: Health Promo-
tion & Disease Control"
garissa,2021_22,1,Health and Sanitation,,,,False,,Health and Sanitation,
garissa,2021_22,1,"Preventive and Promo-
tive",Preventive,497297872.0,17381731.0,False,,"Preventive and Promo-
tive",Preventive
garissa,2021_22,1,Curative,Curative,207997156.0,37500000.0,False,,Curative,Curative
isiolo,2021_22,1,401003510.0,"Health Preventive and Pro-
motive Services",176003283.0,25285002.0,False,,401003510.0,"Health Preventive and Pro-
motive Services"
isiolo,2021_22,1,401003510.0,Community Health Strategy,,,False,,401003510.0,Community Health Strategy
isiolo,2021_22,1,401003510.0,"Preventive and Promotive
Health Services",158943283.0,25285002.0,False,,401003510.0,"Preventive and Promotive
Health Services"
isiolo,2021_22,1,401003510.0,"Health communication, Pro-
motive Services & health pro-
motion",,,False,,401003510.0,"Health communication, Pro-
motive Services & health pro-
motion"
isiolo,2021_22,1,402003510.0,Health Curative Services,1027174238.0,164090185.0,False,,402003510.0,Health Curative Services
isiolo,2021_22,1,402003510.0,"Provision Of Essential Health
products In all The Level",13550000.0,66700.0,False,,402003510.0,"Provision Of Essential Health
products In all The Level"
isiolo,2021_22,1,402003510.0,"SP4 Administration Support
services( Medical Services)",,,False,,402003510.0,"SP4 Administration Support
services( Medical Services)"
isiolo,2021_22,1,402003510.0,"Preventive and Promotive Ser-
vices",,,False,,402003510.0,"Preventive and Promotive Ser-
vices"
isiolo,2021_22,1,403003510.0,"Curative and Rehabilitative
Health Services",159625997.0,,False,,403003510.0,"Curative and Rehabilitative
Health Services"
isiolo,2021_22,1,403003510.0,Health Information System,,,False,,403003510.0,Health Information System
isiolo,2021_22,1,403003510.0,Human Resources for health,,,False,,403003510.0,Human Resources for health
isiolo,2021_22,1,403003510.0,"Curative Infrastructure Sup-
port",,,False,,403003510.0,"Curative Infrastructure Sup-
port"
isiolo,2021_22,1,404003510.0,"Health systems for universal
care project",,,False,,404003510.0,"Health systems for universal
care project"
isiolo,2021_22,1,404003510.0,"World Bank Loan for Trans-
forming Health System for
Universal Car",,,False,,404003510.0,"World Bank Loan for Trans-
forming Health System for
Universal Car"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Coordination of devolu-
tion services",23266000.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Coordination of devolu-
tion services"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","County Executive com-
mittee",12580000.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","County Executive com-
mittee"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Intergovernmental rela-
tions",22588000.0,1150000.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Intergovernmental rela-
tions"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","County Government Ad-
visory",8050000.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","County Government Ad-
visory"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Special programs,10179600.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Special programs
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Medical Services,286873940.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Medical Services
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Ambulance Services,5507600.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Ambulance Services
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Promotive and preven-
tive",192721550.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Promotive and preven-
tive"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Mobile clinics,5259850.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Mobile clinics
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Licensing and control
undertaking",8223316.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Licensing and control
undertaking"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Sanitation,2665000.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Sanitation
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Water services,282689769.0,492550.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Water services
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Storm water manage-
ment",11559636.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Storm water manage-
ment"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Irrigation,0.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Irrigation
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Environmental protec-
tion",115377231.0,284000.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection","Environmental protec-
tion"
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Noise pollution,2650000.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Noise pollution
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Control of air pollution,870000.0,0.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Control of air pollution
kajiado,2021_22,1,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Natural resources,3450000.0,500000.0,False,,"Devolution Services
Curative and Rehabili-
tative
Public Health and Sani-
tation
Water Services and
Irrigation
Environment & Natural
Resource Protection",Natural resources
kiambu,2021_22,1,Health Services,,,,False,,Health Services,
kiambu,2021_22,1,"Curative and Preventive
Health care services",,821636481.0,,False,,"Curative and Preventive
Health care services",
kiambu,2021_22,1,"Curative and Preventive
Health care services","General administration and support
services",,,False,,"Curative and Preventive
Health care services","General administration and support
services"
kiambu,2021_22,1,"Curative and Preventive
Health care services",Health curative services,821636481.0,,False,,"Curative and Preventive
Health care services",Health curative services
kiambu,2021_22,1,"Curative and Preventive
Health care services","Preventive and promotive health ser-
vices",,,False,,"Curative and Preventive
Health care services","Preventive and promotive health ser-
vices"
kiambu,2021_22,1,Preventive Health Services,,46333390.0,,False,,Preventive Health Services,
kiambu,2021_22,1,Preventive Health Services,Community Health Services,46333390.0,,False,,Preventive Health Services,Community Health Services
kiambu,2021_22,1,"Curative & Rehabilitative
Health Services",,535824221.0,942000.0,False,,"Curative & Rehabilitative
Health Services",
kiambu,2021_22,1,"Curative & Rehabilitative
Health Services",County Hospital Infrastructure,535824221.0,942000.0,False,,"Curative & Rehabilitative
Health Services",County Hospital Infrastructure
kilifi,2021_22,1,Health,"Rehabilitative Services(Mental
Health, Orthopaedic, Physio and
Occupational therapy)",360000.0,,False,,Health,"Rehabilitative Services(Mental
Health, Orthopaedic, Physio and
Occupational therapy)"
kilifi,2021_22,1,Health,"General & specialised medical &
surgical services",50583270.0,,False,,Health,"General & specialised medical &
surgical services"
kilifi,2021_22,1,Health,Diagnostic services,500583270.0,,False,,Health,Diagnostic services
kilifi,2021_22,1,Health,Capacity Building & Training,9000000.0,,False,,Health,Capacity Building & Training
kilifi,2021_22,1,Health,Health Policy & Financing,3163393.0,,False,,Health,Health Policy & Financing
kilifi,2021_22,1,Health,Administration for Health,1416236289.0,,False,,Health,Administration for Health
kilifi,2021_22,1,Health,Immunization,1200000.0,,False,,Health,Immunization
kilifi,2021_22,1,Public Health,Communicable Disease Control,109629238.0,,False,,Public Health,Communicable Disease Control
kirinyaga,2021_22,1,"Curative and Reha-
bilitative Services","040301 Curative and Rehabili-
tative Services",2921022278.0,481967930.29,False,,"Curative and Reha-
bilitative Services","040301 Curative and Rehabili-
tative Services"
kisumu,2021_22,1,401005060.0,"Preventive & Promo-
tive Health Services",349679322.0,15202579.0,False,,401005060.0,"Preventive & Promo-
tive Health Services"
kisumu,2021_22,1,401005060.0,"Environmental health
and sanitation",187355269.0,15202579.0,False,,401005060.0,"Environmental health
and sanitation"
